294641	Ma‘alé Isiyyim	Ma`ale Isiyyim	Ma`ale Isiyyim,Ma‘alé Isiyyim,מעלה אסיים	31.45817	35.35936	T	PASS	IL		01				0		-150	Asia/Jerusalem	2012-11-08
294642	‘Isfiyā	`Isfiya	Asafiyah,Hosefa,Hoseifa,Hosfeya,Hosfeyah,Huseifa,Husifa,Husifyah,H̱osefa,H̱usifa,Isfiyeh,Isifiya,Issfiya,Issfiyah,`Isfiya,`Isfiyah,`Isifyah,hwsyph,חוסיפה,עספיא,‘Isfiyah,‘Isfiyā,‘Isifyah	32.71836	35.06509	P	PPL	IL		04				0		506	Asia/Jerusalem	2012-05-06
294643	‘Īsawīya	`Isawiya		31.8	35.25	P	PPL	IL		06				0		743	Asia/Jerusalem	1993-12-15
294644	Naẖal ‘Iron	Nahal `Iron	Nahal Iron,Nahal `Iron,Naẖal Iron,Naẖal ‘Iron,Wadi `Ara,Wady Arah,Wādi ‘Āra,נחל עירון	32.43517	34.97047	H	WAD	IL		04				0		20	Asia/Jerusalem	2012-01-18
294645	Giv‘ot ‘Iron	Giv`ot `Iron	Giv`ot `Iron,Giv‘ot ‘Iron,Iron Hills	32.48333	35.18333	T	HLL	IL		02				0		259	Asia/Jerusalem	2012-01-18
294646	Tel ‘Irit	Tel `Irit	Tel Irit,Tel `Irit,Tel ‘Irit,תל עירית	31.49579	34.55398	T	HLL	IL		01				0		93	Asia/Jerusalem	2017-01-05
294647	I‘ribbīn	I`ribbin	Aaribine,I'ribbin,I`ribbin,I‘ribbīn,I’ribbin	33.08333	35.21667	S	RUIN	IL		03				0		404	Asia/Jerusalem	2015-09-06
294648	‘Ir HaMifraẕ	`Ir HaMifraz	Ir HaMifrats,`Ir HaMifraz,`Ir Hamifrats,עיר המפרץ,‘Ir HaMifraẕ,‘Ir Hamifrats	32.83762	35.10606	P	PPLQ	IL		04				0		19	Asia/Jerusalem	2014-10-01
294649	‘Ir Gannim	`Ir Gannim		31.75	35.15	P	PPL	IL		06				0		799	Asia/Jerusalem	1993-12-15
294651	Haré ‘Ira	Hare `Ira	Hare Ira,Hare `Ira,Haré Ira,Haré ‘Ira,הרי עירא	31.26455	35.01383	T	MTS	IL		01				0		544	Asia/Jerusalem	2017-01-05
294652	Iqrit	Iqrit	Iqrit,ʼqrt,אקרת	33.07543	35.27575	P	PPL	IL		03				0		577	Asia/Jerusalem	2014-07-08
294653	H̱orbat ‘Inbal	Horbat `Inbal	Horbat Inbal,Horbat `Inbal,H̱orbat Inbal,H̱orbat ‘Inbal,חרבת ענבל	32.99065	35.18642	S	RUIN	IL		03				0		246	Asia/Jerusalem	2014-07-08
294654	‘Ilūṭ	`Ilut	Illut,Illūt,`Illut,`Ilut,עלוט,‘Illut,‘Illūt,‘Ilūṭ	32.71639	35.25944	P	PPL	IL		03				0		257	Asia/Jerusalem	2015-01-07
294655	H̱orbat ‘Illit	Horbat `Illit	Horbat Illit,Horbat `Illit,H̱orbat Illit,H̱orbat ‘Illit,Khirbat Illin,חרבת עלית	31.6623	35.03042	S	RUIN	IL		06				0		483	Asia/Hebron	2015-05-06
294656	Ilanot	Ilanot	Ilanot,Ilanoth,אילנות	32.29273	34.90071	S	NSY	IL		02				0		44	Asia/Jerusalem	2012-01-18
294657	Ilaniyya	Ilaniyya	Ash Shajara,Esh Shajara,Esh Shejara,Ilania,Ilaniyah,Ilaniyya,Ilanya,Ilānyā,Sajara,Sajarah,Sedshera,Sejara,Sejera,Sejērā,Shajara,Shezera,`Ilaniya,אילניה,‘Ilaniya	32.75467	35.40837	P	PPL	IL		03				0		223	Asia/Jerusalem	2012-01-18
294658	Iksāl	Iksal	Iksal,Iksāl,Kessulot,Kesulot,Kislot Tavor,kslwt tbwr,אכסל,כסלות תבור	32.68164	35.32365	P	PPL	IL		03				11398		160	Asia/Jerusalem	2012-01-18
294659	H̱orbat Idmat	Horbat Idmat	Horbat Idmat,H̱orbat Idmat,Khirbat Admit,Khirbat Idmith,חרבת אדמת	33.07956	35.20012	S	RUIN	IL		03				0		428	Asia/Jerusalem	2014-07-08
294660	Naẖal ‘Iddan	Nahal `Iddan	Nahal Iddan,Nahal `Iddan,Naẖal Iddan,Naẖal ‘Iddan,Umm el `Idan,Umm el ‘Idān,`Idan,nhl ʻdn,נחל עדן,‘Idān	30.8627	35.32977	H	WAD	IL		01				0		-275	Asia/Jerusalem	2012-12-05
294661	Ibṭīn	Ibtin	Beten,Ibtin,Ibṭin,Ibṭīn,אבטין	32.7615	35.11402	P	PPL	IL		04				2020		93	Asia/Jerusalem	2015-02-07
294662	Ibthān	Ibthan	Ibtan,Ibthan,Ibthān,Khirbat Ibthan,אבת’ן	32.36572	35.04677	P	PPL	IL		02				0		103	Asia/Jerusalem	2012-01-18
294663	I‘billīn	I`billin	Evlayim,I`billin,I‘billīn,Oblin,אבלים,אעבלין	32.82233	35.19271	P	PPL	IL		03				0		148	Asia/Jerusalem	2012-05-06
294664	Ibbim	Ibbim	Ibbim,Ibim,אבים	31.53279	34.61048	P	PPL	IL		01				0		94	Asia/Jerusalem	2017-01-05
294665	H̱orbat H̱urpa	Horbat Hurpa	Horbat Hurpa,H̱orbat H̱urpa,hrbt hrph,חרבת חרפה	31.51257	34.86326	S	RUIN	IL		01				0		317	Asia/Jerusalem	2017-01-05
294666	Ḥurfeish	Hurfeish	Hourfeich,Hurfaysh,Hurfeish,H̱urfeish,hrpys,חרפיש,Ḥurfeish	33.01711	35.34835	P	PPL	IL		03				5308		657	Asia/Jerusalem	2015-09-06
294667	Khirbat H̱awrān	Khirbat Hawran	Khirbat Hawran,Khirbat H̱awrān,h'rbt hwrn,ח’רבת חורן	31.48356	34.92057	S	RUIN	IL		01				0		443	Asia/Jerusalem	2017-01-05
294668	Giv‘at H̱ur	Giv`at Hur	Giv'at Hur,Giv`at Hur,Giv‘at H̱ur,Giv’at H̱ur,Tall Haour,Tall al Huwwara,גבעת חור	33.05801	35.24844	T	HLL	IL		03				0		383	Asia/Jerusalem	2012-01-18
294669	‘En H̱ur	`En Hur	En Hur,En H̱ur,`En Hur,עין חור,‘En H̱ur	33.07419	35.57625	H	SPNG	IL		03				0		94	Asia/Jerusalem	2014-07-08
294670	H̱uqoq	Huqoq	Hukok,Huqoq,Huqqoq,H̱ukok,H̱uqoq,Yakuk,Yaquq,Yāqūq,hwqwq,חוקוק,Ḥuqqoq	32.87918	35.49555	P	PPL	IL		03				0		5	Asia/Jerusalem	2012-01-18
294671	Hunin	Hunin		33.21667	35.55	P	PPLQ	IL		03				0		523	Asia/Jerusalem	1993-12-15
294672	H̱orbat H̱amudot	Horbat Hamudot	Horbat Hamudot,H̱orbat H̱amudot,Khirbat Humsin,Khirbat Humsīn,hrbt hmwdwt,חרבת חמודות	33.05036	35.14839	S	RUIN	IL		03				0		87	Asia/Jerusalem	2014-07-08
294674	H̱ulda	Hulda	Hulda,Huldah,H̱ulda,hldh,חלדה	31.83176	34.88231	P	PPL	IL		02				0		126	Asia/Jerusalem	2012-01-18
294675	H̱ulata	Hulata	Hulata,Hulatah,H̱ulata,hwlth,חולתה	33.05152	35.60981	P	PPL	IL		03				0		83	Asia/Jerusalem	2012-01-18
294676	‘Emeq HaH̱ula	`Emeq HaHula	Emek Hula,Emek H̱ula,Hula Basin,Hula Lake River Basin,Hula Valley,Huleh Basin,Huleh Valley,Hūla Valley,The Hula,`Emeq HaHula,`Emeq Hahula,`Emeq Hula,ʻmq hhwlh,עמק החולה,עמק חולה,‘Emeq HaH̱ula,‘Emeq Haḥula,‘Emeq H̱ula	33.15715	35.60619	T	VAL	IL		03				0		74	Asia/Jerusalem	2014-07-08
294677	Sde H̱otev	Sde Hotev	Raud Khattab,Raud Khaṭṭāb,Raud Khettab,Sede Hotev,Sede H̱otev	30.88333	34.65	L	GRAZ	IL	IL	01				0		370	Asia/Jerusalem	2011-04-17
294678	H̱oter	Hoter	Hoter,H̱oter,htr,חטר	31.93008	34.82749	P	PPLX	IL		02				0		70	Asia/Jerusalem	2015-06-08
294679	H̱orbat H̱otam	Horbat Hotam	Horbat Hotam,H̱orbat H̱otam,Khirbat Khatum,hrbt hwtm,חרבת חותם	33.00099	35.34962	S	RUIN	IL		03				0		780	Asia/Jerusalem	2014-07-08
294680	H̱osen	Hosen	Hosen,H̱osen,hsn,חסן	32.99824	35.29807	P	PPL	IL		03				0		466	Asia/Jerusalem	2012-01-18
294681	H̱orvot Shivta	Horvot Shivta	Chivta,Esbeita,Horvot Shivta,H̱orvot Shivta,Sbeita,Shita,Shivta,Shivtah,Subaytah,Subeita,Tsefat,Tsēfat,hrbwt sbth,חרבות שבטה	30.88095	34.63073	S	RUIN	IL		01				0		351	Asia/Jerusalem	2017-01-05
294682	Masada	Masada	Es-Sebbeh,Horvot Metsada,Horvot Mezada,H̱orvot Metsada,H̱orvot Meẕada,MTZ,Masada,Massada,Massada Rock Fortress,Metsada,Metzada,Sabba,Sebbe,hrbwt mzdh,ma sa da,mzdh,Масада,חרבות מצדה,מצדה,Ḥorvot Metsada,马萨达	31.31561	35.35275	P	PPLQ	IL		01				0		13	Asia/Jerusalem	2017-07-05
294683	H̱orbat Kefar ‘Otnay	Horbat Kefar `Otnay	Al Lajjun,El Lejjan,Horbat Kefar Otnay,Horbat Kefar `Otnay,Horvot Kefar `Otnay,H̱orbat Kefar Otnay,H̱orbat Kefar ‘Otnay,H̱orvot Kefar ‘Otnay,Lajjun,Lajjūn,Lajun,Legio,חרבת כפר עותני	32.5734	35.17103	S	RUIN	IL		03				0		198	Asia/Jerusalem	2017-06-07
294684	H̱orvot H̱aluẕa	Horvot Haluza	Beersheba,El Khalasa,El Khelasa,Eluzai,Halutsa,Halutsah,Horvot Halutsa,Horvot Haluza,Hālūtsā,H̱orvot H̱alutsa,H̱orvot H̱aluẕa,Khalasa,Khalassa,hrbwt hlwzh,חרבות חלוצה	31.09627	34.66099	S	RUIN	IL		01				0		224	Asia/Jerusalem	2017-01-05
294685	H̱orvot ‘Avdat	Horvot `Avdat	Abde,Avedat,Eboda,Horbat Avedat,Horvot `Avdat,Horvot `Avedat,H̱orbat Avedat,H̱orvot ‘Avdat,H̱orvot ‘Avedat,`Abda,`Abdah,`Avdat,חרבות עבדת,‘Abda,‘Abdah,‘Avdat	30.79599	34.77354	S	RUIN	IL		01				0		613	Asia/Jerusalem	2017-01-05
294686	Ma’agurat H̱oresha	Ma'agurat Horesha	Bor Horsha,Bor H̱orsha,Ma'agurat Horesh,Ma'agurat Horesha,Ma’agurat H̱oresh,Ma’agurat H̱oresha,mʼgwrt hrsh,מאגורת חרשה	30.62449	34.56054	H	RSVT	IL		01				0		643	Asia/Jerusalem	2015-09-06
294687	H̱oreshim	Horeshim	Horeshim,H̱oreshim,hwrsym,חורשים	32.13817	34.97111	P	PPL	IL		02				0		79	Asia/Jerusalem	2012-12-05
294688	Rosh H̱oresha	Rosh Horesha	Ras el Khorasha,Ras el Khurasha,Rosh Horesha,Rosh Horsha,Rosh H̱oresha,Rosh Ḥorsha,Rās el Khurāsha,rʼs hwrsh,ראש חורשה	30.52571	34.57654	T	MT	IL		01				0		989	Asia/Jerusalem	2012-11-08
294689	Naẖal H̱oresha	Nahal Horesha	Horsha,Khurasha,Khurāsha,Nahal Horesha,Naẖal H̱oresha,Wadi Khorasha,Wādi Khorasha,nhl hrsh,נחל חרשה,Ḥorsha	30.78087	34.52199	H	WAD	IL		01				0		351	Asia/Jerusalem	2017-01-05
294690	Har H̱oresha	Har Horesha	Har Horesha,Har Horsha,Har H̱oresha,Har Ḥorsha,hr hrsh,הר חרשה	30.56659	34.52967	T	MT	IL		01				0		872	Asia/Jerusalem	2012-11-08
294691	H̱orbat H̱oresh	Horbat Horesh	Horbat Horesh,H̱orbat H̱oresh,hrbt hrs,חרבת חרש	31.57559	34.92705	S	RUIN	IL		01				0		339	Asia/Jerusalem	2017-01-05
294692	Be’er H̱oresh	Be'er Horesh	Be'er Horesh,Be’er H̱oresh,באר חורש	32.70428	35.26883	H	WLL	IL		03				0		353	Asia/Jerusalem	2015-01-07
294693	H̱orbat Ẕiyya	Horbat Ziyya	Horbat Tsiyya,Horbat Ziyya,Hurva Tsiya,H̱orbat Tsiyya,H̱orbat Ẕiyya,Khirba Baiyud,Khirba Baiyūd,hrbt zyh,חרבת ציה,Ḥurva Tsiya	31.30792	35.12079	S	ANS	IL		01				0		648	Asia/Jerusalem	2016-06-04
294694	H̱orbat Ẕafad	Horbat Zafad	Horbat Tsafad,Horbat Zafad,H̱orbat Tsafad,H̱orbat Ẕafad,hrbt zpd,חרבת צפד	31.2295	34.7754	S	RUIN	IL		01				0		246	Asia/Jerusalem	2017-01-05
294695	H̱orbat Yavné Yam	Horbat Yavne Yam	Horbat Yavne Yam,H̱orbat Yavné Yam,Minat Rubin,hrbt ybnh ym,חרבת יבנה ים	31.92275	34.6934	S	ANS	IL		02				0		-9999	Asia/Jerusalem	2017-11-10
294696	H̱orbat Yattir	Horbat Yattir	Horbat Yattir,H̱orbat Yattir,Khirba `Attir,Khirba ‘Attīr,Khirbat Attir,Khirbat `Atir,Khirbat ‘Atir,Yatir,hrbt ytyr,חרבת יתיר	31.35299	35.0163	S	RUIN	IL		01				0		616	Asia/Jerusalem	2017-01-05
294697	H̱orbat Weradim	Horbat Weradim	Horbat Weradim,H̱orbat Weradim,hrbt wrdym,חרבת ורדים	32.82779	35.49101	S	ANS	IL		03				0		-144	Asia/Jerusalem	2014-10-01
294698	H̱orbat ‘Uzza	Horbat `Uzza	Horbat Uza,Horbat Uzza,Horbat `Uza,Horbat `Uzza,Hurva `Uza,H̱orbat Uza,H̱orbat Uzza,H̱orbat ‘Uza,H̱orbat ‘Uzza,Khirba Ghazza,Khirbat Ghazza,חרבת עוזה,חרבת עזה,Ḥurva ‘Uza	31.20927	35.16561	S	ANS	IL		01				0		538	Asia/Jerusalem	2016-06-04
294699	H̱orbat Timna‘	Horbat Timna`	Horbat Timna`,H̱orbat Timna‘,חרבת תמנע	29.76996	34.94802	S	RUIN	IL		01				0		269	Asia/Jerusalem	2014-07-08
294700	H̱orbat Tilla	Horbat Tilla	Horbat Tilla,H̱orbat Tilla,Khirbat Khuweilifa,Tsiqlag,Ziklag,hrbt tlh,חרבת תלה	31.38174	34.86908	S	RUIN	IL		01				0		471	Asia/Jerusalem	2017-01-05
294701	H̱orbat Susita	Horbat Susita	Horbat Susita,H̱orbat Susita,Qal`at al Hisn,Qal‘at al Hisn,Qal‘at al Ḩişn,Susita,hrbt swsyth,qlʿt alhsn,חרבת סוסיתה,قلعة الحصن	32.77818	35.66137	S	ANS	IL		03				0		122	Asia/Jerusalem	2014-10-01
294702	H̱orbat Sumaq	Horbat Sumaq	Horbat Sumak,Horbat Sumaq,H̱orbat Sumak,H̱orbat Sumaq,Khirbat Sumaq,h'rbt swmq,hrbt swmq,חרבת שומק,ח’רבת סומק	32.67102	35.03903	S	ANS	IL		04				0		333	Asia/Jerusalem	2015-02-07
294703	H̱orbat Sufa	Horbat Sufa	Horbat Sufa,Hurva Sufa,H̱orbat Sufa,Khirba es Sufi,Khirba es Sufī,hrbt swph,חרבת סופה,Ḥurva Sufa	31.26055	34.71196	S	RUIN	IL		01				0		206	Asia/Jerusalem	2017-01-05
294704	H̱orbat Sīra	Horbat Sira	Horbat Sira,Hurva Sira,H̱orbat Sīra,Khirbat Umm Sira,hrbt syrh,חרבת סירה,Ḥurva Sira	31.34412	34.96884	S	RUIN	IL		01				0		495	Asia/Jerusalem	2017-01-05
294705	H̱orbat Siaẖ	Horbat Siah	Horbat Siah,H̱orbat Siaẖ,hrbt syh,חרבת שיח	33.05809	35.29851	S	ANS	IL		03				0		492	Asia/Jerusalem	2014-07-08
294706	H̱orbat Shemarya	Horbat Shemarya	Horbat Shemarya,H̱orbat Shemarya,Khirba Abu Samara,Khirba Abū Samara,Khirba Abū Samāra,hrbt smryh,חרבת שמריה	31.35134	34.67666	S	RUIN	IL		01				0		164	Asia/Jerusalem	2017-01-05
294707	H̱orbat Shema‘	Horbat Shema`	Horbat Shema,Horbat Shema`,H̱orbat Shema,H̱orbat Shema‘,Khirbat Sham`,Khirbat Sham‘,חרבת שמע	32.97728	35.43978	S	ANS	IL		03				0		738	Asia/Jerusalem	2017-06-07
294708	H̱orbat Samar	Horbat Samar	Horbat Azovit,Horbat Samar,Hurva Samar,H̱orbat Azovit,H̱orbat Samar,Khirba Sumra,hrbt smr,חרבת אזובית,חרבת סמר,Ḥurva Samar	31.23437	35.13895	S	ANS	IL		01				0		495	Asia/Jerusalem	2016-06-04
294709	H̱orbat Sa‘adon	Horbat Sa`adon	Horbat Sa`adon,Hurva Sa`don,H̱orbat Sa‘adon,Khirbaes Sa`di,Khirbaes Sa‘dī,חרבת סעדון,Ḥurva Sa‘don	31.02839	34.6082	S	RUIN	IL		01				0		279	Asia/Jerusalem	2017-01-05
294710	H̱orbat Ribbo	Horbat Ribbo	Horbat Ribbo,H̱orbat Ribbo,חרבת רבוא	31.65768	34.97839	S	ANS	IL		06				0		415	Asia/Jerusalem	2012-02-02
294711	H̱orbat Rimon	Horbat Rimon	Horbat Remalya,Horbat Rimon,Horva Rimmon,H̱orbat Remalya,H̱orbat Rimon,Khirba Umm er Ramali,Khirba Umm er Ramālī,Khirbat Umm ar Ramali,Rimmon,Rimon,hrbt rmwn,חרבת רמון	31.37223	34.8657	S	RUIN	IL		01				0		475	Asia/Jerusalem	2017-01-05
294712	H̱orbat Reẖovot	Horbat Rehovot	BaNegev,El Raheiba,Er Ruheibe,Horbat Rehovot,H̱orbat Reẖovot,Khirba Ruheiba,Khirbat Ar-Ruhaybah,Rehoboth,Rehovot,Rehovot Banegev,Rehovoth,Reḥovot Banegev,Ruhayba,Ruhaybah,Ruheiba,Rukheibe,Rēhōvōth,hrbt rhwbwt,חרבת רחובות	31.02993	34.56518	S	RUIN	IL		01				0		281	Asia/Jerusalem	2017-01-05
294713	H̱orbat Raẖba	Horbat Rahba	Horbat Rahba,Hurva Rahba,H̱orbat Raẖba,Khirba Irdeiha,Khirba Irdeiḥa,hrbt rhbh,חרבת רחבה,Ḥurva Raḥba	31.04921	35.02725	S	ANS	IL		01				0		571	Asia/Jerusalem	2016-06-04
294714	H̱orbat Radum	Horbat Radum	Horbat Qina,Horbat Radum,H̱orbat Qina,H̱orbat Radum,Khirbat Umm-Radim,Qina,Qinah,hrbt rdwm,חרבת רדום	31.19002	35.16745	S	ANS	IL		01				0		524	Asia/Jerusalem	2016-06-04
294715	H̱orbat Qovi	Horbat Qovi	Al Qabu,Al Qabw,El Qabu,El Qabū,Horbat Kovi,Horbat Qove,Horbat Qovi,H̱orbat Kovi,H̱orbat Qove,H̱orbat Qovi,Qabu,Qabū,hrbt qwby,חרבת קובי	31.7294	35.12146	S	RUIN	IL		06				0		743	Asia/Jerusalem	2015-05-06
294716	H̱orbat Qesari	Horbat Qesari	Caesarea,Caesarea Maritima,Caesarea Palaestina,Cesarea Maritima,Cesarea Marítima,Cesarea in Palestina,Cesaree,Cesareia Maritima,Cesareia Marítima,Césarée,Horbat Qesari,H̱orbat Qesari,Kaisareia,Kaisarie,Kaisariya,Kaisariyeh,Qeisari,Qeisariya,Qisari,Qisarya,Qisarī,Qisri,Qisrī,Qīsārya,kaisaria・maritima,qysryh,קיסריה,カイサリア・マリティマ	32.50082	34.89228	S	ANS	IL	IL	04				0		12	Asia/Jerusalem	2011-03-31
294717	H̱orbat Qaẕyon	Horbat Qazyon	Horbat Katsyon,Horbat Qazyon,H̱orbat Katsyon,H̱orbat Qaẕyon,hrbt qzywn,חרבת קציון	33.04318	35.5286	S	ANS	IL		03				0		411	Asia/Jerusalem	2012-01-18
294718	H̱orbat Qaẕra Diteverya	Horbat Qazra Diteverya	Horbat Kazra Diteverya,Horbat Qazra Diteverya,H̱orbat Kaẕra Diteverya,H̱orbat Qaẕra Diteverya,hrbt qzrh dtbryh,חרבת קצרה דטבריה	32.77692	35.53878	S	ANS	IL		03				0		-96	Asia/Jerusalem	2014-10-01
294719	H̱orbat Qarné H̱ittim	Horbat Qarne Hittim	Horbat Karne Hittim,Horbat Qarne Hittim,Horns of Hattin,Horns of Hittin,H̱orbat Karné H̱ittim,H̱orbat Qarne H̱ittim,H̱orbat Qarné H̱ittim,Qarne Hittim,Qarne H̱ittim,Qarnei Hittin,hrbt qrny htym,חרבת קרני חטים	32.79751	35.4587	S	ANS	IL		03				0		292	Asia/Jerusalem	2012-11-08
294720	H̱orbat Pi Maẕẕuva	Horbat Pi Mazzuva	Horbat Pi Mazuva,Horbat Pi Mazzuva,H̱orbat Pi Maẕuva,H̱orbat Pi Maẕẕuva	33.08333	35.15	S	ANS	IL	IL	03				0		80	Asia/Jerusalem	2011-11-06
294721	H̱orbat Nattish	Horbat Nattish	Horbat Nattish,H̱orbat Nattish	31.31667	34.63333	S	RUIN	IL		01				0		130	Asia/Jerusalem	2017-01-05
294722	H̱orbat Mizbaẖ	Horbat Mizbah	Beit Pelet,Horbat Bet Pelet,Horbat Mizbah,H̱orbat Bet Pelet,H̱orbat Mizbaẖ,Khirba el Madhbah,hrbt mzbh,חרבת מזבח	31.18263	34.94206	S	RUIN	IL		01				0		426	Asia/Jerusalem	2017-01-05
294723	H̱orbat Minnim	Horbat Minnim	Horbat Minnim,H̱orbat Minnim,Khan Minya,Khān Minyā,hrbt mnym,חרבת מנים	32.86516	35.53622	S	ANS	IL		03				0		-208	Asia/Jerusalem	2012-02-02
294724	H̱orbat Migdalit	Horbat Migdalit	Horbat Migdalit,H̱orbat Migdalit,hrbt mgdlyt,חרבת מגדלית	31.41204	34.84204	S	RUIN	IL		01				0		369	Asia/Jerusalem	2017-01-05
294725	H̱orbat Migdal Afeq	Horbat Migdal Afeq		32.08333	34.95	S	ANS	IL		02				0		58	Asia/Jerusalem	1993-12-15
294726	H̱orbat Midras	Horbat Midras	Horbat Midras,H̱orbat Midras,hrbt mdrs,חרבת מדרס	31.65595	34.93513	S	ANS	IL		06				0		339	Asia/Jerusalem	2012-02-02
294727	H̱orbat Meẕudat Hunin	Horbat Mezudat Hunin	Castrum Novum,Chateau Neuf,Horbat Metsudat Hunin,Horbat Mezudat Hunin,Hunin,H̱orbat Metsudat Hunin,H̱orbat Meẕudat Hunin,New Castle,Qal`at Hunin,Qal‘at Hunin,hrbt mzwdt hwnyn,חרבת מצודת הונין	33.22161	35.54316	S	ANS	IL		03				0		686	Asia/Jerusalem	2014-10-01
294728	H̱orbat Meẕad Abbirim	Horbat Mezad Abbirim	Burj Misr,Horbat Metsad Abbirim,Horbat Mezad Abbirim,H̱orbat Metsad Abbirim,H̱orbat Meẕad Abbirim,חרבת מצד אבירים	33.04544	35.28444	S	ANS	IL		03				0		548	Asia/Jerusalem	2014-07-08
294729	H̱orbat Matar	Horbat Matar	Horbat Matar,H̱orbat Matar,hrbt mtr,חרבת מטר	31.2354	34.77471	S	RUIN	IL		01				0		262	Asia/Jerusalem	2017-01-05
294730	Tel Masos	Tel Masos	Harbat Mashash,Harbat Mashosh,Horbat Masas,Horbat Masos,H̱arbat Mashash,H̱arbat Mashosh,H̱orbat Masas,H̱orbat Masos,Tel Masos,tl msws,תל משוש	31.21353	34.96615	S	ANS	IL		01				0		358	Asia/Jerusalem	2017-01-05
294731	H̱orbat Mamshit	Horbat Mamshit	Horbat Mamshit,H̱orbat Mamshit,Kurnab,Kurnub,Mamphis,Mamshat,Mamshit,Qurnab,hrbt mmsyt,חרבת ממשית	31.02544	35.06385	S	ANS	IL		01				0		466	Asia/Jerusalem	2016-06-04
294732	H̱orbat Kukhim	Horbat Kukhim		33.1	35.3	S	ANS	IL		03				0		668	Asia/Jerusalem	1993-12-15
294733	H̱orbat Kasif	Horbat Kasif	Akseifi,Horbat Kasif,H̱orbat Kasif,Khirba Kuseife,Kseife,Kuseife,Malhata,Malḥata,Tel Malhata,hrbt bsyp,חרבת בסיף	31.25581	35.06616	S	ANS	IL		01				0		492	Asia/Jerusalem	2012-08-05
294734	H̱orbat Kalil	Horbat Kalil	Horbat Kalil,H̱orbat Kalil,hrbt klyl,חרבת כליל	32.98097	35.19541	S	ANS	IL		03				0		158	Asia/Jerusalem	2014-07-08
294735	H̱orbat H̱asif	Horbat Hasif	Horbat Hasif,Hurva Hasif,H̱orbat H̱asif,Khirba el Khasif,hrbt hsyp,חרבת חשיף,Ḥurva Hasif	31.26254	34.60033	S	RUIN	IL		01				0		149	Asia/Jerusalem	2017-01-05
294736	H̱orbat Gov Yosef	Horbat Gov Yosef	Horbat Gov Yosef,H̱orbat Gov Yosef,hrbt gwb ywsp,חרבת גוב יוסף	32.92052	35.53702	S	ANS	IL		03				0		228	Asia/Jerusalem	2012-01-18
294737	H̱orbat Darkemon	Horbat Darkemon	Horbat Darkemon,H̱orbat Darkemon,h'. dryhmh,hrbt drkmwn,חרבת דרכמון,ח’. דריהמה	32.61451	34.93044	S	ANS	IL		04				0		25	Asia/Jerusalem	2015-02-07
294738	H̱orbat Dardar	Horbat Dardar	Horbat Dardar,H̱orbat Dardar,Khirbat Dardar,Khirbat al Mudahdara,h'rbt drdr,hrbt drdr,חרבת דרדר,ח’רבת אל מדחדרה,ח’רבת דרדר	32.24	35.01667	S	RUIN	IL		02				0		203	Asia/Jerusalem	2017-06-07
294739	H̱orbat Damon	Horbat Damon	Horbat Damon,H̱orbat Damon,hrbt dmwn,חרבת דמון	32.73224	35.02371	S	ANS	IL		04				0		439	Asia/Jerusalem	2015-02-07
294740	H̱orbat Bet She‘arim	Horbat Bet She`arim	Beit She`arim,Beit She‘arim,Horbat Bet She`arim,H̱orbat Bet She‘arim,חרבת בית שערים	32.70411	35.12803	S	ANS	IL		03				0		105	Asia/Jerusalem	2015-02-07
294741	H̱orbat Benaya	Horbat Benaya	Horbat Benaya,Hurva Benaya,H̱orbat Benaya,Khirbat Binaya,hrbt bnyh,חרבת בניה,Ḥurva Benaya	31.47645	34.92229	S	RUIN	IL		01				0		430	Asia/Jerusalem	2017-01-05
294742	H̱orbat Be’er Sheva‘	Horbat Be'er Sheva`	Horbat Be'er Sheva',Horbat Be'er Sheva`,H̱orbat Be’er Sheva‘,H̱orbat Be’er Sheva’,חרבת באר שבע	32.93102	35.4176	S	ANS	IL		03				0		464	Asia/Jerusalem	2014-10-01
294743	H̱orbat Baẕir	Horbat Bazir		33.08333	35.28333	S	ANS	IL		03				0		554	Asia/Jerusalem	1993-12-15
294744	H̱orbat Baqar	Horbat Baqar	Baqar,Horbat Bakar,Horbat Baqar,H̱orbat Bakar,H̱orbat Baqar,bqr,hrbt bqr,בקר,חרבת בקר	31.36334	34.74704	S	RUIN	IL		01				0		213	Asia/Jerusalem	2017-01-05
294745	H̱orbat Ashdod Yam	Horbat Ashdod Yam	Horbat Ashdod Yam,H̱orbat Ashdod Yam,Minat Isdud,Minat al Qila`,Minat al Qila‘,Tel Ashdod Yam,חרבת אשדוד ים	31.7803	34.62224	S	ANS	IL		01				0		10	Asia/Jerusalem	2015-09-06
294746	H̱orbat ‘Aro‘er	Horbat `Aro`er	Horbat Aro`er,Horbat `Aro`er,H̱orbat Aro‘er,H̱orbat ‘Aro‘er,Khirba `Ar`ara,Khirba ‘Ar‘ara,`Ar`ar,`Aro`er,חרבת ערוער,‘Aro‘er,‘Ar‘ar	31.15214	34.97907	S	RUIN	IL		01				0		434	Asia/Jerusalem	2017-01-05
294748	H̱orbat ‘Adullam	Horbat `Adullam	Horbat Adullam,Horbat `Adullam,H̱orbat Adullam,H̱orbat ‘Adullam,Khirbat Id al Minya,Khirbat Jubeil Naqqar,Miya,חרבת עדלם	31.65511	35.00387	S	ANS	IL		06				0		352	Asia/Jerusalem	2015-05-06
